Keyword,Run,Song
small-town-identity,run1,185
small-town-identity,run2,185
small-town-life,run1,348
small-town-life,run1,398
small-town-life,run1,629
small-town-life,run1,830
small-town-life,run2,348
small-town-life,run2,629
small-town-life,run2,830
small-town-pride,run1,519
small-town-pride,run1,692
small-town-pride,run2,519
small-town-pride,run2,692
small-town-romance,run1,603
small-town-romance,run2,603
small-town-roots,run1,453
small-town-roots,run1,529
small-town-roots,run1,693
small-town-roots,run2,453
small-town-roots,run2,529
small-town-roots-and-identity,run2,597
small-town-setting,run2,795
smoking-and-vices,run1,782
smoking-and-vices,run2,782
sneaky-link-and-infidelity,run2,831
sneaky-link-infidelity,run1,831
snitching-and-street-code,run1,778
social-alienation,run1,21
social-alienation,run1,390
social-alienation,run1,638
social-alienation,run1,679
social-anxiety,run1,39
social-anxiety,run1,291
social-anxiety,run1,320
social-anxiety,run1,609
social-anxiety,run2,39
social-anxiety,run2,291
social-anxiety,run2,320
social-anxiety-and-rejection,run1,19
social-anxiety-and-rejection,run2,19
social-awkwardness-after-breakup,run1,136
social-awkwardness-after-breakup,run2,136
social-conformity,run1,166
social-conformity,run2,166
social-connections,run1,519
social-connections,run2,519
social-dancing,run1,326
social-dancing,run2,326
social-disapproval,run1,527
social-disapproval,run2,527
social-disapproval,run2,626
social-disconnection,run1,20
social-disconnection,run1,575
social-disconnection,run2,20
social-disconnection,run2,575
social-drinking,run1,220
social-drinking,run2,220
social-elevation,run1,87
social-facade,run2,506
social-fallout,run2,562
social-hypocrisy-and-moral-corruption,run1,509
social-isolation,run1,543
social-isolation,run2,219
social-isolation,run2,609
social-isolation-and-hostility,run1,561
social-isolation-and-hostility,run2,561
social-judgment-vs-acceptance,run1,423
social-judgment-vs-acceptance,run2,423
social-lifestyle-shift,run2,24
social-media-addiction,run1,69
social-media-addiction,run2,69
social-media-and-artificiality,run2,390
social-media-and-clout,run2,377
social-media-and-public-opinion,run1,815
social-media-and-self-presentation,run1,200
social-media-and-self-presentation,run2,200
social-media-clout,run1,198
social-media-clout,run2,198
social-media-commentary,run2,815
social-media-criticism,run2,478
social-media-culture,run1,177
social-media-culture,run1,765
social-media-culture,run1,818
social-media-culture,run2,177
social-media-culture,run2,566
social-media-culture,run2,765
social-media-drama,run1,525
social-media-fame,run1,272
social-media-fame,run2,272
social-media-flexing,run2,818
social-media-flirtation,run1,532
social-media-flirtation,run2,532
social-media-flirting,run1,69
social-media-flirting,run2,69
social-media-obsession,run1,355
social-media-obsession,run1,380
social-media-obsession,run1,564
social-media-obsession,run2,355
social-media-obsession,run2,380
social-media-obsession,run2,564
social-media-rejection,run1,811
social-media-stalking,run1,677
social-mistrust,run2,21
social-performance-and-image,run1,140
social-performance-and-image,run2,140
social-pressure,run1,33
social-pressure,run1,626
social-pressure-and-scrutiny,run1,349
social-pressure-from-friends,run2,349
social-pressure-to-speak,run1,265
social-pressure-to-speak,run2,265
social-ridicule-and-doubt,run2,146
social-status,run1,694
social-status,run2,694
social-suffering-and-injustice,run1,227
social-suffering-and-injustice,run2,227
social-superficiality,run2,39
social-validation,run1,375
social-validation,run2,375
societal-alienation,run1,68
societal-control,run1,166
societal-control,run2,166
societal-pressure,run1,252
societal-pressure,run2,5
societal-pressure,run2,252
societal-pressure-and-hostility,run1,224
societal-pressure-on-women,run2,128
societal-pressure-to-conform,run1,5
societal-underestimation-of-women,run2,565
solid-foundation,run1,374
solid-foundation,run2,374
solidarity-among-women,run1,523
solidarity-among-women,run2,523
solidarity-and-not-being-alone,run1,866
solidarity-and-not-being-alone,run2,866
solidarity-and-partnership,run2,33
solitude-and-longing,run1,720
solitude-and-longing,run2,720
solitude-and-reflection,run1,631
solitude-and-reflection,run2,631
solitude-and-self-reliance,run1,742
solitude-and-self-reliance,run2,742
soul-possession,run1,843
soul-possession,run2,843
soulmate-destiny,run1,768
soulmate-destiny,run2,704
soulmate-feeling,run1,761
southern-identity,run1,481
southern-identity,run1,533
southern-identity,run1,599
southern-identity,run1,710
southern-identity,run2,481
southern-identity,run2,533
southern-identity,run2,599
southern-identity,run2,710
southern-identity-and-roots,run1,597
southern-lifestyle,run1,687
southern-lifestyle,run2,687
southern-pride,run1,713
southern-pride,run2,713
southern-upbringing,run2,693
space-and-celestial-imagery,run1,458
speaking-ones-truth,run1,108
speaking-ones-truth,run2,108
special-connection,run1,46
special-connection,run2,46
speechlessness-in-love,run1,66
speechlessness-in-love,run2,66
speed-and-thrill-seeking,run1,750
speed-and-thrill-seeking,run2,750
spending-money,run1,411
spending-money,run2,411
spending-money,run2,631
spending-money-on-women,run1,631
spiritual-and-divine-purpose,run2,156
spiritual-and-mystical-power,run1,151
spiritual-awakening,run1,353
spiritual-awakening,run2,353
spiritual-commentary,run1,553
spiritual-commentary,run2,553
spiritual-comparison,run1,239
spiritual-comparison,run2,239
spiritual-connection,run1,254
spiritual-connection,run2,254
spiritual-crisis,run1,227
spiritual-crisis,run2,227
spiritual-devotion,run1,160
spiritual-devotion,run2,49
spiritual-doubt,run2,869
spiritual-emptiness,run1,670
spiritual-faith,run1,474
spiritual-faith,run2,474
spiritual-hardship,run2,867
spiritual-healing,run1,781
spiritual-healing,run2,781
spiritual-identity,run2,814
spiritual-intimacy,run1,49
spiritual-intimacy,run2,413
spiritual-longing,run2,3
spiritual-longing,run2,252
spiritual-partnership,run1,652
spiritual-plea,run1,608
spiritual-plea,run2,608
spiritual-questioning,run1,839
spiritual-questioning,run2,839
spiritual-reassurance,run1,330
spiritual-rebirth,run1,814
spiritual-reckoning,run1,68
spiritual-reflection,run1,484
spiritual-reflection,run2,484
spiritual-resilience,run2,266
spiritual-salvation,run1,323
spiritual-salvation,run2,323
spiritual-salvation,run2,580
spiritual-searching,run1,252
spiritual-sexuality,run1,247
spiritual-sexuality,run2,247
spiritual-solace,run2,442
spiritual-struggle,run1,688
spiritual-struggle,run1,751
spiritual-struggle,run1,844
spiritual-struggle,run2,688
spiritual-struggle,run2,844
spiritual-transformation,run1,488
spiritual-transformation,run2,488
spiritual-warfare,run1,867
spite-and-rejection,run2,562
spoiling-a-partner,run1,769
spoiling-a-partner,run2,769
spontaneity-and-adventure,run2,644
spontaneity-and-chance,run1,585
spontaneity-and-location,run1,836
spontaneity-and-location,run2,836
spontaneous-adventure,run1,520
spontaneous-adventure,run2,100
spontaneous-adventure,run2,520
spontaneous-adventure,run2,585
spontaneous-adventure,run2,871
spontaneous-fun,run2,182
spontaneous-intimacy,run1,873
spontaneous-physical-intimacy,run2,873
sports-loyalty-tested,run1,693
sports-references,run1,872
spotlight-and-fame,run1,164
spotlight-and-fame,run2,164
stability-and-reliability,run1,512
stability-and-reliability,run2,512
stagnation-vs-escape,run1,743
stalking-and-hunting-enemies,run2,457
standing-out-from-the-crowd,run1,254
standing-out-from-the-crowd,run2,254
standing-out-from-the-crowd,run2,640
stargazing-imagery,run2,458
status-and-clout,run1,447
status-and-clout,run2,230
status-and-clout,run2,231
status-and-confidence,run2,447
status-and-luxury,run2,74
status-and-recognition,run1,230
status-and-wealth,run1,52
status-and-wealth,run1,438
status-and-wealth,run1,762
status-and-wealth,run2,438
status-and-wealth-display,run1,400
status-seeking,run1,320
staying-alert-and-grinding,run1,256
staying-awake-and-alert,run2,256
staying-grounded,run1,420
staying-grounded,run2,420
staying-home-together,run1,16
staying-home-together,run2,16
staying-in,run1,14
staying-in,run2,14
staying-in-bed,run2,437
staying-in-together,run1,360
staying-in-together,run1,578
staying-in-together,run2,360
staying-together,run1,130
staying-true-to-oneself,run2,254
staying-true-to-roots,run2,607
staying-true-to-self,run1,723
staying-up-all-night,run1,552
steadfast-commitment,run1,665
steadfast-commitment,run1,863
steadfast-commitment,run2,863
stealing-someone-elses-partner,run1,422
stepping-outside-comfort-zone,run1,693
stolen-private-moment,run1,669
storm-as-metaphor,run2,169
storm-metaphor,run1,169
stranger-connection,run1,682
street-and-trap-culture,run2,709
street-authenticity,run1,198
street-authenticity,run1,260
street-authenticity,run1,298
street-authenticity,run2,198
street-authenticity,run2,260
street-authenticity,run2,345
street-awareness,run1,879
street-awareness-and-self-protection,run2,879
street-bravado,run2,154
street-bravado,run2,883
street-code-and-authenticity,run1,587
street-code-and-authenticity,run2,587
street-code-and-game,run1,489
street-code-and-game,run2,489
street-come-up,run1,372
street-come-up,run1,416
street-come-up,run2,416
street-confrontation,run1,814
street-confrontation,run2,814
street-credibility,run1,87
street-credibility,run1,97
street-credibility,run1,115
street-credibility,run1,148
street-credibility,run1,175
street-credibility,run1,184
street-credibility,run1,186
street-credibility,run1,213
street-credibility,run1,216
street-credibility,run1,218
street-credibility,run1,221
street-credibility,run1,230
street-credibility,run1,231
street-credibility,run1,242
street-credibility,run1,246
street-credibility,run1,266
street-credibility,run1,276
street-credibility,run1,292
street-credibility,run1,304
street-credibility,run1,319
street-credibility,run1,345
street-credibility,run1,350
street-credibility,run1,393
street-credibility,run1,430
street-credibility,run1,435
street-credibility,run1,436
street-credibility,run1,440
street-credibility,run1,443
street-credibility,run1,492
street-credibility,run1,645
street-credibility,run1,718
street-credibility,run1,756
street-credibility,run2,6
street-credibility,run2,57
street-credibility,run2,87
street-credibility,run2,97
street-credibility,run2,115
street-credibility,run2,148
street-credibility,run2,184
street-credibility,run2,186
street-credibility,run2,195
street-credibility,run2,213
street-credibility,run2,216
street-credibility,run2,230
street-credibility,run2,242
street-credibility,run2,246
street-credibility,run2,266
street-credibility,run2,276
street-credibility,run2,304
street-credibility,run2,319
street-credibility,run2,352
street-credibility,run2,370
street-credibility,run2,391
street-credibility,run2,435
street-credibility,run2,436
street-credibility,run2,440
street-credibility,run2,443
street-credibility,run2,645
street-credibility,run2,756
street-credibility-and-reputation,run1,410
street-credibility-and-reputation,run2,410
street-credibility-and-toughness,run1,270
street-credibility-and-toughness,run2,270
street-credibility-and-toughness,run2,355
street-culture,run1,396
street-culture,run2,396
street-culture-and-swagger,run2,872
street-culture-references,run1,872
street-danger,run1,3
street-danger-and-protection,run2,489
street-danger-and-survival,run1,547
street-danger-and-survival,run2,3
street-danger-and-survival,run2,547
street-dominance,run1,305
street-dominance,run2,305
street-dominance,run2,457
street-fashion,run1,396
street-fashion,run2,396
street-fashion-and-style,run1,65
street-fashion-and-style,run2,65
street-gang-attitude,run1,196
street-gang-loyalty,run1,98
street-gang-loyalty,run2,98
street-gang-loyalty,run2,241
street-hardship-and-survival,run1,313
street-hustle,run1,37
street-hustle,run1,91
street-hustle,run1,235
street-hustle,run1,329
street-hustle,run2,37
street-hustle,run2,91
street-hustle,run2,109
street-hustle,run2,235
street-hustle-and-come-up,run1,34
street-hustle-and-come-up,run2,34
street-hustle-and-come-up,run2,405
street-hustle-and-dealing,run1,880
street-hustle-and-dealing,run2,880
street-hustle-and-drug-trade,run1,118
street-hustling,run1,6
street-hustling,run1,389
street-hustling,run1,455
street-hustling,run1,660
street-hustling,run2,6
street-hustling,run2,329
street-hustling,run2,389
street-hustling,run2,455
street-hustling,run2,660
street-hustling-and-drug-dealing,run1,733
street-hustling-and-drug-dealing,run2,733
street-identity,run2,767
street-identity-and-loyalty,run2,30
street-life,run1,172
street-life-and-career-sacrifice,run1,558
street-life-and-crime,run2,556
street-life-and-criminality,run1,410
street-life-and-criminality,run2,410
street-life-and-drug-trade,run1,405
street-life-and-gang-culture,run1,407
street-life-and-hood-loyalty,run1,509
street-life-and-hood-loyalty,run2,509
street-life-and-hustle,run1,92
street-life-and-hustle,run1,104
street-life-and-hustle,run1,158
street-life-and-hustle,run2,92
street-life-and-hustle,run2,158
street-life-and-hustle,run2,325
street-life-and-hustling,run1,325
street-life-and-hustling,run2,172
street-life-and-loyalty,run1,229
street-life-and-trap,run1,498
street-life-and-trap,run1,709
street-life-and-trap,run2,498
street-life-and-trapping,run2,558
street-life-and-violence,run1,484
street-life-and-violence,run2,484
street-life-and-violence,run2,812
street-life-hardship,run2,313
street-life-survival,run1,535
street-lifestyle,run1,457
street-lifestyle,run1,495
street-lifestyle,run1,643
street-lifestyle,run1,699
street-lifestyle,run1,715
street-lifestyle,run1,861
street-lifestyle,run2,393
street-lifestyle,run2,495
street-lifestyle,run2,643
street-lifestyle,run2,699
street-lifestyle,run2,715
street-lifestyle,run2,861
street-loyalty,run1,113
street-loyalty,run1,211
street-loyalty,run1,334
street-loyalty,run1,489
street-loyalty,run1,500
street-loyalty,run1,501
street-loyalty,run2,500
street-loyalty-and-betrayal,run1,178
street-loyalty-and-betrayal,run1,352
street-loyalty-and-betrayal,run1,764
street-loyalty-and-betrayal,run2,211
street-loyalty-and-betrayal,run2,334
street-loyalty-and-betrayal,run2,492
street-loyalty-and-betrayal,run2,764
street-loyalty-and-code,run2,501
street-loyalty-and-crew,run1,255
street-loyalty-and-crew,run1,422
street-loyalty-and-crew,run1,789
street-loyalty-and-crew,run2,255
street-loyalty-and-crew,run2,789
street-loyalty-and-danger,run1,404
street-loyalty-and-danger,run1,432
street-loyalty-and-danger,run2,404
street-loyalty-and-distrust,run2,178
street-loyalty-and-gang-identity,run2,113
street-loyalty-and-integrity,run2,368
street-loyalty-and-loss,run2,150
street-loyalty-and-loss,run2,718
street-loyalty-and-protection,run1,447
street-loyalty-and-protection,run2,447
street-loyalty-and-respect,run2,759
street-loyalty-and-solidarity,run1,90
street-loyalty-and-solidarity,run1,556
street-loyalty-and-solidarity,run2,90
street-loyalty-and-toughness,run2,229
street-loyalty-and-violence,run2,416
street-loyalty-and-violence,run2,430
street-loyalty-and-violence,run2,556
street-origins,run1,657
street-origins,run1,812
street-origins,run2,657
street-origins-and-come-up,run1,30
street-origins-and-come-up,run1,248
street-origins-and-come-up,run2,372
street-origins-and-come-up,run2,432
street-origins-and-hardship,run2,156
street-origins-and-loyalty,run1,195
street-origins-and-poverty,run1,156
street-origins-and-struggle,run2,509
street-origins-to-success,run1,355
street-paranoia,run1,312
street-paranoia,run2,312
street-paranoia,run2,336
street-paranoia-and-snitching,run1,336
street-power,run2,118
street-power-and-danger,run2,292
street-power-and-rules,run1,98
street-power-and-rules,run2,98
street-power-and-violence,run2,667
street-reputation,run1,54
street-reputation,run1,316
street-reputation,run2,316
street-reputation,run2,318
street-retaliation,run1,492
street-retaliation,run2,241
street-retaliation,run2,492
street-rivalry,run1,336
street-savvy-and-self-preservation,run1,480
street-savvy-and-self-preservation,run2,480
street-secrecy,run1,57
street-smarts-and-survival,run1,583
street-smarts-and-survival,run2,583
street-survival,run1,147
street-survival,run1,235
street-survival,run1,370
street-survival,run1,811
street-survival,run2,147
street-survival,run2,535
street-survival,run2,811
street-survival-and-paranoia,run2,368
street-swagger-and-drip,run1,358
street-to-success,run1,97
street-to-success,run1,432
street-to-success,run2,97
street-toughness,run1,157
street-toughness,run1,174
street-toughness,run1,299
street-toughness,run1,695
street-toughness,run1,758
street-toughness,run1,831
street-toughness,run1,838
street-toughness,run2,54
street-toughness,run2,114
street-toughness,run2,157
street-toughness,run2,174
street-toughness,run2,695
street-toughness,run2,758
street-toughness,run2,831
street-toughness,run2,838
street-upbringing,run1,144
street-upbringing,run2,144
street-violence,run1,147
street-violence,run1,219
street-violence,run1,241
street-violence,run1,301
street-violence,run1,316
street-violence,run1,329
street-violence,run1,370
street-violence,run1,391
street-violence,run1,457
street-violence,run1,495
street-violence,run1,500
street-violence,run1,535
street-violence,run1,756
street-violence,run1,842
street-violence,run2,147
street-violence,run2,301
street-violence,run2,316
street-violence,run2,329
street-violence,run2,370
street-violence,run2,391
street-violence,run2,422
street-violence,run2,457
street-violence,run2,495
street-violence,run2,535
street-violence,run2,756
street-violence,run2,842
street-violence-and-danger,run1,412
street-violence-and-danger,run1,583
street-violence-and-danger,run1,618
street-violence-and-danger,run2,412
street-violence-and-danger,run2,583
street-violence-and-danger,run2,618
street-violence-and-power,run1,6
street-violence-and-retaliation,run1,778
street-violence-and-retaliation,run2,778
street-violence-and-threats,run1,144
street-violence-and-threats,run1,225
street-violence-and-threats,run1,297
street-violence-and-threats,run1,350
street-violence-and-threats,run1,455
street-violence-and-threats,run1,526
street-violence-and-threats,run1,576
street-violence-and-threats,run2,144
street-violence-and-threats,run2,225
street-violence-and-threats,run2,297
street-violence-and-threats,run2,350
street-violence-and-threats,run2,526
street-violence-and-threats,run2,576
street-violence-and-threats,run2,801
street-violence-and-weapons,run1,270
street-violence-and-weapons,run1,358
street-violence-and-weapons,run1,416
street-violence-and-weapons,run1,440
street-violence-and-weapons,run1,509
street-violence-and-weapons,run1,556
street-violence-and-weapons,run1,789
street-violence-and-weapons,run2,106
street-violence-and-weapons,run2,270
street-violence-and-weapons,run2,358
street-violence-and-weapons,run2,440
street-wealth-and-flexing,run1,368
street-wealth-and-success,run1,319
street-wealth-and-success,run1,667
strength-in-vulnerability,run1,43
strength-in-vulnerability,run2,43
stress-and-exhaustion,run1,782
stress-and-exhaustion,run2,782
stress-relief,run1,269
stress-relief-through-pleasure,run2,269
strip-club-culture,run1,148
strip-club-culture,run1,276
strip-club-culture,run2,148
strip-club-culture,run2,276
striving-and-aspiration,run2,567
struggle-and-ambition,run1,68
struggle-and-perseverance,run1,19
struggle-and-perseverance,run1,160
struggle-and-perseverance,run1,516
struggle-and-perseverance,run2,19
struggle-and-perseverance,run2,68
struggle-and-perseverance,run2,160
struggle-for-self-improvement,run2,392
struggle-to-survive,run2,516
struggling-with-low-points,run1,25
struggling-with-low-points,run2,25
style-and-adaptability,run2,58
style-and-appearance,run1,321
style-and-swagger,run1,203
style-and-swagger,run1,784
style-and-swagger,run2,203
style-and-swagger,run2,784
substance-abuse,run1,32
substance-abuse,run1,215
substance-abuse,run1,630
substance-abuse,run2,32
substance-abuse,run2,215
substance-abuse-as-escape,run2,202
substance-addiction,run1,493
substance-addiction,run2,493
substance-dependence,run1,774
substance-dependence,run2,774
substance-use,run1,13
substance-use,run1,15
substance-use,run1,175
substance-use,run1,340
substance-use,run1,421
substance-use,run1,423
substance-use,run1,457
substance-use,run1,464
substance-use,run1,549
substance-use,run1,646
substance-use,run1,666
substance-use,run1,816
substance-use,run1,860
substance-use,run1,874
substance-use,run2,13
substance-use,run2,15
substance-use,run2,175
substance-use,run2,340
substance-use,run2,404
substance-use,run2,421
substance-use,run2,423
substance-use,run2,457
substance-use,run2,646
substance-use,run2,666
substance-use,run2,816
substance-use,run2,860
substance-use,run2,874
substance-use-and-intimacy,run2,414
substance-use-and-partying,run1,404
substance-use-and-vulnerability,run1,558
substance-use-and-vulnerability,run2,558
substance-use-as-escape,run1,366
substance-use-as-escape,run1,484
substance-use-as-escape,run1,787
substance-use-as-escape,run2,484
substance-use-as-escape,run2,676
substance-use-as-escape,run2,787
subverting-fairy-tale-tropes,run2,78
success-against-doubt,run1,109
success-against-doubt,run2,109
success-against-the-odds,run1,292
success-against-the-odds,run2,292
success-and-come-up,run2,377
success-and-elevation,run2,87
success-and-fame,run2,520
success-and-flexing,run1,377
success-and-reward,run1,656
success-and-rise,run1,151
success-and-rise,run2,151
success-and-wealth,run1,156
success-and-wealth,run2,618
success-and-wealth,run2,654
success-attracting-envy,run1,135
success-attracting-envy,run2,135
success-over-doubters,run1,282
success-over-doubters,run2,282
success-without-fulfillment,run2,670
suicidal-despair,run1,858
suicidal-ideation,run1,112
suicidal-ideation,run1,129
suicidal-ideation,run1,342
suicidal-ideation,run1,382
suicidal-ideation,run1,781
suicidal-ideation,run2,112
suicidal-ideation,run2,129
suicidal-ideation,run2,318
suicidal-ideation,run2,342
suicidal-ideation,run2,382
suicidal-ideation,run2,781
suicidal-ideation-and-despair,run2,858
summer-as-metaphor,run2,647
summer-lifestyle,run1,359
summer-nostalgia,run1,669
summer-romance,run1,290
summer-romance,run1,398
summer-romance,run2,290
summer-romance,run2,371
summer-sensory-pleasure,run1,384
summer-sensory-pleasure,run2,384
summer-vacation-atmosphere,run1,429
summer-vacation-atmosphere,run2,429
sunshine-and-brightness,run1,631
superficial-love,run1,616
superficial-love,run2,616
superficiality-and-social-media,run1,390
superficiality-of-others,run1,39
superhero-identity,run1,667
superhero-metaphor,run2,882
superhero-references,run1,105
superhero-references,run2,105
superiority-and-confidence,run1,526
superiority-and-rivalry,run1,156
superiority-over-rivals,run1,405
superiority-over-rivals,run2,405
supernatural-atmosphere,run2,844
supernatural-gift,run1,568
supernatural-gift,run2,568
suppressed-anger,run1,841
suppressed-anger,run2,841
suppressed-desire,run1,494
suppressed-emotions,run1,412
suppressed-emotions,run2,412
suppressed-feelings,run1,1
suppressed-feelings,run1,38
suppressed-feelings,run1,228
suppressed-feelings,run1,243
suppressed-feelings,run1,813
suppressed-feelings,run2,1
suppressed-feelings,run2,38
suppressed-feelings,run2,228
suppressed-feelings,run2,243
suppressed-feelings,run2,494
suppressed-grief,run1,749
suppressed-grief,run2,749
suppressed-longing,run1,220
suppressed-longing,run2,220
suppressed-longing,run2,340
suppressed-violence,run1,21
suppressing-vulnerability,run2,170
surfing-as-metaphor,run2,614
surfing-as-sexual-metaphor,run1,614
surrender-and-acceptance,run1,339
surrender-and-acceptance,run2,339
surrender-and-praise,run1,867
surrender-and-sacrifice,run1,538
surrender-and-vulnerability,run1,805
surrender-and-vulnerability,run1,881
surrender-and-worship,run1,247
surrender-of-self,run1,740
surrender-to-attraction,run2,854
surrender-to-desire,run1,121
surrender-to-desire,run1,511
surrender-to-desire,run2,121
surrender-to-feeling,run1,846
surrender-to-feeling,run2,846
surrender-to-god,run1,330
surrender-to-god,run2,330
surrender-to-intimacy,run1,245
surrender-to-intimacy,run2,245
surrender-to-temptation,run1,130
surrender-to-temptation,run1,207
surrender-to-temptation,run2,130
surrendering-to-feelings,run1,347
surrendering-to-feelings,run2,347
surrendering-to-love,run1,437
surrendering-to-love,run2,437
surrendering-to-passion,run2,740
surveillance-and-scrutiny,run2,264
survival-and-escape,run2,344
survival-and-healing,run1,682
survival-and-healing,run2,682
survival-and-resilience,run1,316
survival-and-resilience,run2,316
survival-and-vigilance,run1,237
survival-and-vigilance,run2,237
survival-instinct,run1,252
survival-instinct,run1,575
survival-instinct,run2,252
survival-mentality,run2,370
surviving-chaos,run1,746
surviving-chaos,run2,746
surviving-without-thriving,run2,575
suspicion-and-betrayal,run1,249
suspicion-and-confrontation,run2,86
swagger-and-confidence,run1,65
swagger-and-confidence,run2,65
sweet-food-as-metaphor,run2,18
sweetness-and-desire,run1,640
sweetness-and-desire,run2,640
systemic-oppression,run1,654
systemic-oppression,run2,654
systemic-racism,run1,434
systemic-racism,run2,434
tables-turning,run2,143
taking-a-chance-on-love,run1,165
taking-a-chance-on-love,run1,386
taking-a-chance-on-love,run2,165
taking-a-chance-on-love,run2,386
taking-a-chance-on-love,run2,847
taking-a-partner-for-granted,run1,530
taking-a-risk,run2,51
taking-control,run1,672
taking-control-of-love,run2,672
taking-each-other-for-granted,run2,530
taking-emotional-risks,run1,293
taking-emotional-risks,run2,293
taking-it-slow,run1,107
taking-it-slow,run1,130
taking-it-slow,run2,107
taking-it-slow,run2,130
taking-it-slow,run2,308
taking-responsibility,run1,811
taking-responsibility-as-a-leader,run2,811
taking-risks,run2,503
taste-and-oral-desire,run2,461
teasing-and-seduction,run1,308
teasing-and-seduction,run2,308
teenage-certainty-vs-hindsight,run1,721
teenage-certainty-vs-hindsight,run2,721
telepathic-connection,run1,499
telepathic-connection,run2,499
telling-haters-to-back-off,run1,310
temptation,run1,557
temptation,run1,615
temptation,run2,307
temptation,run2,557
temptation,run2,615
temptation-and-desire,run1,77
temptation-and-surrender,run2,169
tender-affection,run1,603
tension-and-conflict,run1,159
tension-and-conflict,run2,159
tension-between-success-and-love,run2,446
territorial-dominance,run1,241
territorial-dominance,run1,492
territorial-dominance,run2,241
territorial-rivalry,run1,154
the-american-west,run1,777
the-american-west-as-mythic-space,run2,777
the-blues,run1,817
the-blues,run2,817
the-new-partner,run1,717
therapy-and-self-reflection,run1,860
therapy-and-self-reflection,run2,860
threat-and-danger,run1,123
threat-and-power,run1,793
threatening-opponents,run1,778
threatening-power,run2,793
threatening-rivals,run1,756
threats-and-bravado,run2,211
threats-and-retaliation,run1,556
threats-and-retaliation,run2,556
threats-and-violence,run1,292
thrill-of-danger,run1,51
thrill-of-the-moment,run1,17
thrill-seeking,run1,167
thrill-seeking,run1,380
thrill-seeking,run2,167
thrill-seeking,run2,751
time-and-devotion,run2,199
time-and-priorities,run2,346
time-healing-wounds,run1,508
time-healing-wounds,run2,508
time-pressure-and-urgency,run1,859
time-slowing-down,run1,669
time-slowing-down,run2,669
time-standing-still,run1,690
time-standing-still,run2,690
timeless-legacy,run1,812
timeless-legacy,run2,812
timelessness-of-love,run2,596
timing-of-goodbye,run1,431
timing-of-goodbye,run2,431
togetherness,run1,209
togetherness,run2,209
told-you-so-vindication,run1,737
told-you-so-vindication,run2,737
toll-of-fame-and-touring,run1,858
toll-of-touring-on-relationships,run2,858
too-little-too-late,run2,369
toronto-pride,run1,818
toronto-pride,run2,818
total-commitment,run1,617
total-commitment,run2,617
total-devastation,run2,795
total-devotion,run1,152
total-infatuation,run2,549
total-possession,run1,56
total-possession-and-exclusivity,run2,56
toughness-and-dominance,run1,842
touring-and-performance,run1,299
touring-and-performance,run2,299
toxic-attachment,run1,445
toxic-attraction,run1,470
toxic-attraction,run1,770
toxic-attraction,run2,470
toxic-attraction,run2,770
toxic-attraction-patterns,run1,828
toxic-ex-relationship,run2,810
toxic-influence,run1,869
toxic-influence,run2,869
toxic-love,run1,72
toxic-love,run1,366
toxic-love,run1,433
toxic-love,run1,626
toxic-love,run2,72
toxic-love,run2,366
toxic-love,run2,433
toxic-love,run2,626
toxic-love-addiction,run2,635
toxic-love-cycle,run2,822
toxic-love-dependency,run2,206
toxic-obsession,run1,68
toxic-obsession,run2,68
toxic-partner,run1,189
toxic-partner,run2,189
toxic-partnership,run2,725
toxic-past-relationships,run2,852
toxic-relationship,run1,1
toxic-relationship,run1,23
toxic-relationship,run1,52
toxic-relationship,run1,120
toxic-relationship,run1,131
toxic-relationship,run1,173
toxic-relationship,run1,205
toxic-relationship,run1,223
toxic-relationship,run1,226
toxic-relationship,run1,281
toxic-relationship,run1,296
toxic-relationship,run1,303
toxic-relationship,run1,328
toxic-relationship,run1,332
toxic-relationship,run1,340
toxic-relationship,run1,342
toxic-relationship,run1,394
toxic-relationship,run1,399
toxic-relationship,run1,441
toxic-relationship,run1,487
toxic-relationship,run1,493
toxic-relationship,run1,502
toxic-relationship,run1,543
toxic-relationship,run1,562
toxic-relationship,run1,574
toxic-relationship,run1,589
toxic-relationship,run1,598
toxic-relationship,run1,659
toxic-relationship,run1,679
toxic-relationship,run1,684
toxic-relationship,run1,698
toxic-relationship,run1,722
toxic-relationship,run1,809
toxic-relationship,run1,810
toxic-relationship,run1,830
toxic-relationship,run1,865
toxic-relationship,run2,1
toxic-relationship,run2,23
toxic-relationship,run2,52
toxic-relationship,run2,131
toxic-relationship,run2,173
toxic-relationship,run2,205
toxic-relationship,run2,223
toxic-relationship,run2,281
toxic-relationship,run2,296
toxic-relationship,run2,303
toxic-relationship,run2,332
toxic-relationship,run2,342
toxic-relationship,run2,394
toxic-relationship,run2,399
toxic-relationship,run2,441
toxic-relationship,run2,487
toxic-relationship,run2,493
toxic-relationship,run2,502
toxic-relationship,run2,543
toxic-relationship,run2,562
toxic-relationship,run2,574
toxic-relationship,run2,589
toxic-relationship,run2,598
toxic-relationship,run2,659
toxic-relationship,run2,679
toxic-relationship,run2,684
toxic-relationship,run2,698
toxic-relationship,run2,722
toxic-relationship,run2,741
toxic-relationship,run2,809
toxic-relationship,run2,830
toxic-relationship,run2,865
toxic-relationship-cycle,run1,200
toxic-relationship-cycle,run2,200
toxic-relationship-cycle,run2,445
toxic-relationship-cycle,run2,769
toxic-relationship-left-behind,run1,691
toxic-relationship-patterns,run1,40
toxic-relationship-patterns,run1,787
